"CT_ID_10","TotalPop","MedHouseIncome","FamPovPer","UnempRate","COI.ALLCOMPLEV","COI.ALLCOMPLEV.NUM"
"25005652800",3036,58675,0.0711656441717791,0.0788059701492537,"Low",0.25
"25005653101",6446,65777,0.106906906906907,0.123283582089552,"Very High",1
"25005653102",5895,85257,0.00662800331400166,0.0941091954022989,"Low",0.25
"25005653203",4952,60099,0.0632102272727273,0.0353136684669713,"Very High",1
"25005653204",3131,68676,0.0427446569178853,0.0405479452054795,"High",0.75
"25005653301",5182,56250,0.0361271676300578,0.0777964676198486,"Very High",1
"25005653304",3217,94583,0.0115062761506276,0.0961645358532518,"High",0.75
"25005654100",6858,80365,0.0144329896907217,0.0788834951456311,"High",0.75
"25005654200",3556,58698,0.0459518599562363,0.0540540540540541,"Low",0.25
"25005655100",4283,76521,0.0229885057471264,0.0430663221360896,"Very High",1
"25005655200",4752,47589,0.139963167587477,0.0251626898047722,"Moderate",0.5
"25005655300",3332,44107,0.0453920220082531,0.0561134081512109,"Very High",1
"25005655400",3711,67300,0.0692076228686058,0.0842153704555914,"Moderate",0.5
"25005985500",5732,82222,0.0861618798955614,0.0686557587423805,"Low",0.25
"25005985600",5288,113456,0.0171428571428571,0.0552016985138004,"Very High",1
"25005990000",0,NA,NA,NA,NA,NA
"25007200100",4072,46816,0.0337381916329285,0.0695764909248055,NA,NA
"25007200200",4647,57773,0.109139307897072,0.014291719209752,NA,NA
"25007200300",4247,70556,0.056140350877193,0.0513698630136986,NA,NA
"25007200400",4171,78854,0.0365168539325843,0.03877638948729,NA,NA
"25007990000",0,NA,NA,NA,NA,NA
"25009201100",3471,72625,0.0220507166482911,0.0243523316062176,"High",0.75
"25009202101",2044,108851,0.0210526315789474,0.053393665158371,"High",0.75
"25009202102",6264,74205,0.0783783783783784,0.0400500625782228,"High",0.75
"25009202200",5942,133214,0.0155979202772964,0.0455772113943028,"Very High",1
"25009203100",6859,130404,0.0341536916122551,0.0435029854990048,"Very High",1
"25009203200",4806,101902,0.0243346007604563,0.0430561418319966,"High",0.75
"25009203301",4100,76625,0.0438981562774363,0.082302568981922,"High",0.75
"25009203302",4598,89266,0.0341614906832298,0.028105167724388,"High",0.75
"25009204101",4974,57525,0.146367521367521,0.0703715882933246,"Very Low",0
"25009204102",5055,66953,0.0580985915492958,0.0425609312477264,"Low",0.25
"25009204200",5141,40469,0.272727272727273,0.0823074217376011,"Very Low",0
"25009204300",3985,37451,0.24375,0.0714615029967727,"Very Low",0
"25009204400",3546,65497,0.037871033776868,0.0378752886836028,"Low",0.25
"25009204500",3177,76769,0.00902061855670103,0.0230923694779116,"Low",0.25
"25009204600",5045,80757,0.102104442712393,0.0801056338028169,"Low",0.25
"25009204701",6267,59904,0.155584247901872,0.121534493874919,"Low",0.25
"25009204702",5614,63384,0.106415094339623,0.0454545454545455,"Low",0.25
"25009205100",4893,84694,0.0234009360374415,0.03264,"Low",0.25
"25009205200",5999,69853,0.0216216216216216,0.0574074074074074,"Very Low",0
"25009205300",4206,88300,0.0279850746268657,0.0449136276391555,"Low",0.25
"25009205400",4703,106014,0,0.050120981679917,"Low",0.25
"25009205500",4948,51307,0.212010919017288,0.123342175066313,"Very Low",0
"25009205600",4087,42237,0.250686184812443,0.086980306345733,"Very Low",0
